city_death,year,death_rate_per10k,tot_pop_17,over_65_count,over_65_prop,med_house_inc,mean_house_inc,mean_med_inc_desp,drop_out,less_than_hs_ed,at_or_below_pov_prop,pop_struggling_prop,town_status,urb_v_rur,total_claims_count_avg,opioid_claim_count_avg,opioid_rate_avg,total_claim_count_sum,opioid_claim_count_sum,claim_per_65_and_over,opi_claim_per_65_and_over
marlborough,2016,0.7543184732594099,39771,6257,0.1573256895728043,78251.6,96155.64135300074,18449.5276460029,1.0416666666666667,8.41288782816229,0.06495522084266232,0.13461734174638715,grown,rural,1157.1764705882354,44.924369747899156,11.494429762715024,137704,5346.0,22.007991050023975,0.8544030685632092
marlborough,2017,5.5065094808505775,39771,6257,0.1573256895728043,78251.6,96155.64135300074,18449.5276460029,1.0416666666666667,8.41288782816229,0.06495522084266232,0.13461734174638715,grown,rural,1017.2950819672132,33.60655737704918,9.373520270386575,124110,4100.0,19.83538436950615,0.6552661019657983
marshfield,2013,0.7699923000769993,26606,5148,0.1934901901826656,101455.82352941176,126077.51843225509,24892.620356841566,8.180300500834724,4.371434839842037,0.06215921483097056,0.0815252134020231,grown,rural,1387.3,45.05,11.938869201579935,27746,901.0,5.389665889665889,0.17501942501942502
marshfield,2014,0.0,26606,5148,0.1934901901826656,101455.82352941176,126077.51843225509,24892.620356841566,8.180300500834724,4.371434839842037,0.06215921483097056,0.0815252134020231,grown,rural,1222.4545454545455,38.81818181818182,8.065174242844462,26894,854.0,5.224164724164724,0.1658896658896659
marshfield,2015,0.7577069622445445,26606,5148,0.1934901901826656,101455.82352941176,126077.51843225509,24892.620356841566,8.180300500834724,4.371434839842037,0.06215921483097056,0.0815252134020231,grown,rural,1143.5454545454545,32.27272727272727,10.542007876920506,25158,710.0,4.886946386946387,0.13791763791763792
marshfield,2016,2.2551304217093886,26606,5148,0.1934901901826656,101455.82352941176,126077.51843225509,24892.620356841566,8.180300500834724,4.371434839842037,0.06215921483097056,0.0815252134020231,grown,rural,1157.0454545454545,33.54545454545455,4.975075162937394,25455,738.0,4.944638694638694,0.14335664335664336
marshfield,2017,1.8645187410769464,26606,5148,0.1934901901826656,101455.82352941176,126077.51843225509,24892.620356841566,8.180300500834724,4.371434839842037,0.06215921483097056,0.0815252134020231,grown,rural,1096.6923076923076,29.384615384615383,5.075136220045163,28514,764.0,5.538850038850039,0.14840714840714841
mashpee,2013,0.7125842376366636,14054,4923,0.3502917318912765,77576.75,95487.17513039683,17910.425130396863,0.0,3.7671860678276814,0.061008910606496124,0.11835297499281405,grown,rural,1192.52,40.18,7.370770533219484,59626,2009.0,12.111720495632744,0.40808450132033314
mashpee,2014,1.4244724364583548,14054,4923,0.3502917318912765,77576.75,95487.17513039683,17910.425130396863,0.0,3.7671860678276814,0.061008910606496124,0.11835297499281405,grown,rural,1094.64,40.0,7.736272893281247,54732,2000.0,11.117611212675198,0.4062563477554337
mashpee,2015,2.8475541543781144,14054,4923,0.3502917318912765,77576.75,95487.17513039683,17910.425130396863,0.0,3.7671860678276814,0.061008910606496124,0.11835297499281405,grown,rural,1009.5714285714286,34.67857142857143,9.56098014660641,56536,1942.0,11.484054438350599,0.3944749136705261
mashpee,2016,0.7115411982353779,14054,4923,0.3502917318912765,77576.75,95487.17513039683,17910.425130396863,0.0,3.7671860678276814,0.061008910606496124,0.11835297499281405,grown,rural,1053.05,35.833333333333336,6.908570406270039,63183,2150.0,12.834247410115783,0.4367255738370912
mashpee,2017,0.0,14054,4923,0.3502917318912765,77576.75,95487.17513039683,17910.425130396863,0.0,3.7671860678276814,0.061008910606496124,0.11835297499281405,grown,rural,1077.4032258064517,33.88709677419355,5.607725228218633,66799,2101.0,13.568758886857607,0.4267722933170831
mattapoisett,2013,0.0,6245,1518,0.2430744595676541,87293.16666666669,127198.57445116533,39905.40778449867,0.0,2.561817776787703,0.04611689351481185,0.07141713370696558,grown,rural,1435.8333333333333,6.333333333333333,10.135911756964616,8615,38.0,5.675230566534914,0.025032938076416336
mattapoisett,2014,0.0,6245,1518,0.2430744595676541,87293.16666666669,127198.57445116533,39905.40778449867,0.0,2.561817776787703,0.04611689351481185,0.07141713370696558,grown,rural,1809.0,2.0,5.208333333333334,9045,10.0,5.958498023715415,0.006587615283267457
mattapoisett,2015,3.217281397219349,6245,1518,0.2430744595676541,87293.16666666669,127198.57445116533,39905.40778449867,0.0,2.561817776787703,0.04611689351481185,0.07141713370696558,grown,rural,2244.4,8.6,2.185960591133005,11222,43.0,7.39262187088274,0.028326745718050064
mattapoisett,2016,1.601281024819856,6245,1518,0.2430744595676541,87293.16666666669,127198.57445116533,39905.40778449867,0.0,2.561817776787703,0.04611689351481185,0.07141713370696558,grown,rural,2325.2,4.6,2.0928270042194095,11626,23.0,7.658761528326746,0.015151515151515152
mattapoisett,2017,6.37595354662416,6245,1518,0.2430744595676541,87293.16666666669,127198.57445116533,39905.40778449867,0.0,2.561817776787703,0.04611689351481185,0.07141713370696558,grown,rural,1644.142857142857,4.428571428571429,9.039191189511,11509,31.0,7.581686429512517,0.020421607378129116
maynard,2013,0.9647454450232918,10560,1946,0.18428030303030304,94304.5,112975.78180588188,14913.859196809382,7.163323782234957,3.865352617432485,0.08090831027573704,0.06211239385554813,grown,rural,70.5,27.25,18.394620360912494,282,109.0,0.144912641315519,0.05601233299075026
maynard,2014,0.9587465074234373,10560,1946,0.18428030303030304,94304.5,112975.78180588188,14913.859196809382,7.163323782234957,3.865352617432485,0.08090831027573704,0.06211239385554813,grown,rural,96.33333333333333,44.666666666666664,25.721737020863657,289,134.0,0.1485097636176773,0.06885919835560124
maynard,2015,0.0,10560,1946,0.18428030303030304,94304.5,112975.78180588188,14913.859196809382,7.163323782234957,3.865352617432485,0.08090831027573704,0.06211239385554813,grown,rural,88.66666666666667,41.333333333333336,24.538924480683363,266,124.0,0.1366906474820144,0.06372045220966084
maynard,2016,0.946969696969697,10560,1946,0.18428030303030304,94304.5,112975.78180588188,14913.859196809382,7.163323782234957,3.865352617432485,0.08090831027573704,0.06211239385554813,grown,rural,28.25,2.5,7.589285714285714,113,10.0,0.05806783144912641,0.0051387461459403904
maynard,2017,0.941189125231936,10560,1946,0.18428030303030304,94304.5,112975.78180588188,14913.859196809382,7.163323782234957,3.865352617432485,0.08090831027573704,0.06211239385554813,grown,rural,29.5,5.0,18.483709273182956,59,10.0,0.030318602261048305,0.0051387461459403904
medfield,2013,0.0,12610,1841,0.14599524187153054,169301.7142857143,216104.51818914898,46802.80390343472,1.434159061277705,1.0567366964398035,0.02179619759764537,0.06936600111367433,grown,rural,603.0,30.523809523809526,9.889117409395494,12663,641.0,6.8783269961977185,0.3481803367734927
medfield,2014,0.0,12610,1841,0.14599524187153054,169301.7142857143,216104.51818914898,46802.80390343472,1.434159061277705,1.0567366964398035,0.02179619759764537,0.06936600111367433,grown,rural,660.4761904761905,28.333333333333332,9.348305359365984,13870,595.0,7.5339489407930476,0.3231939163498099
medfield,2015,0.7983212444687742,12610,1841,0.14599524187153054,169301.7142857143,216104.51818914898,46802.80390343472,1.434159061277705,1.0567366964398035,0.02179619759764537,0.06936600111367433,grown,rural,691.3478260869565,29.695652173913043,7.049732389688962,15901,683.0,8.63715372080391,0.3709940249864204
medfield,2016,0.0,12610,1841,0.14599524187153054,169301.7142857143,216104.51818914898,46802.80390343472,1.434159061277705,1.0567366964398035,0.02179619759764537,0.06936600111367433,grown,rural,775.2857142857143,30.142857142857142,6.310288436022021,16281,633.0,8.843563280825638,0.3438348723519826
medfield,2017,0.7877914828486541,12610,1841,0.14599524187153054,169301.7142857143,216104.51818914898,46802.80390343472,1.434159061277705,1.0567366964398035,0.02179619759764537,0.06936600111367433,grown,rural,810.8823529411765,22.11764705882353,1.2341953014001603,13785,376.0,7.487778381314503,0.2042368278109723
medford,2013,2.4541782384509627,57700,9640,0.16707105719237436,90832.72549019607,107221.1768391583,17283.593960314945,0.0,7.745121657431944,0.10340654576981433,0.11296149122173252,grown,urban,1355.2087378640776,47.03883495145631,9.295443907147368,279173,9690.0,28.959854771784233,1.0051867219917012
medford,2014,2.444829186271037,57700,9640,0.16707105719237436,90832.72549019607,107221.1768391583,17283.593960314945,0.0,7.745121657431944,0.10340654576981433,0.11296149122173252,grown,urban,1470.565445026178,46.69109947643979,8.610717189971151,280878,8918.0,29.136721991701243,0.9251037344398341
medford,2015,2.609519028364229,57700,9640,0.16707105719237436,90832.72549019607,107221.1768391583,17283.593960314945,0.0,7.745121657431944,0.10340654576981433,0.11296149122173252,grown,urban,1456.3631578947368,40.31578947368421,8.794085021246747,276709,7660.0,28.704253112033197,0.7946058091286307
medford,2016,2.4263431542461005,57700,9640,0.16707105719237436,90832.72549019607,107221.1768391583,17283.593960314945,0.0,7.745121657431944,0.10340654576981433,0.11296149122173252,grown,urban,1592.0632183908046,38.85632183908046,7.841164746465316,277019,6761.0,28.736410788381743,0.7013485477178423
medford,2017,1.0359448186726588,57700,9640,0.16707105719237436,90832.72549019607,107221.1768391583,17283.593960314945,0.0,7.745121657431944,0.10340654576981433,0.11296149122173252,grown,urban,1555.857142857143,35.63428571428572,6.3841633821931465,272275,6236.0,28.244294605809127,0.6468879668049793
medway,2013,0.0,13162,1831,0.13911259686977662,114977.25,134802.8961876275,19825.64618762751,1.7262638717632552,4.548595117457394,0.05278480042902015,0.04320845782578717,grown,rural,525.9591836734694,15.53061224489796,7.628818893525552,25772,761.0,14.075368651010377,0.4156198798470781
medway,2014,0.7665856276146045,13162,1831,0.13911259686977662,114977.25,134802.8961876275,19825.64618762751,1.7262638717632552,4.548595117457394,0.05278480042902015,0.04320845782578717,grown,rural,564.6458333333334,24.270833333333332,3.44285606873031,27103,1165.0,14.802293828509011,0.6362643364281814
medway,2015,0.7631590423444247,13162,1831,0.13911259686977662,114977.25,134802.8961876275,19825.64618762751,1.7262638717632552,4.548595117457394,0.05278480042902015,0.04320845782578717,grown,rural,644.0975609756098,41.609756097560975,6.582636862944107,26408,1706.0,14.422719825232113,0.9317312943746586
medway,2016,0.0,13162,1831,0.13911259686977662,114977.25,134802.8961876275,19825.64618762751,1.7262638717632552,4.548595117457394,0.05278480042902015,0.04320845782578717,grown,rural,777.7222222222222,54.083333333333336,5.837914777862116,27998,1947.0,15.291097760786455,1.0633533588203168
medway,2017,1.512793914246196,13162,1831,0.13911259686977662,114977.25,134802.8961876275,19825.64618762751,1.7262638717632552,4.548595117457394,0.05278480042902015,0.04320845782578717,grown,rural,980.0967741935484,69.7741935483871,6.58033429140213,30383,2163.0,16.59366466411797,1.1813216821409067
melrose,2013,4.341601327289549,28132,5262,0.18704677946822126,105212.25925925926,128222.23911978713,23009.979860527867,1.0214504596527068,5.604589585172111,0.03898292927843925,0.0806197102280878,grown,rural,1040.664,55.192,15.351888230728392,130083,6899.0,24.7212086659065,1.3110984416571645
melrose,2014,6.114290999147083,28132,5262,0.18704677946822126,105212.25925925926,128222.23911978713,23009.979860527867,1.0214504596527068,5.604589585172111,0.03898292927843925,0.0806197102280878,grown,rural,1072.3666666666666,54.6,14.222085355434395,128684,6552.0,24.455340174838465,1.2451539338654505
melrose,2015,7.50861958881369,28132,5262,0.18704677946822126,105212.25925925926,128222.23911978713,23009.979860527867,1.0214504596527068,5.604589585172111,0.03898292927843925,0.0806197102280878,grown,rural,1022.0530303030303,45.946969696969695,11.380449646223385,134911,6065.0,25.638730520714557,1.1526035727860129
melrose,2016,6.7538745912128535,28132,5262,0.18704677946822126,105212.25925925926,128222.23911978713,23009.979860527867,1.0214504596527068,5.604589585172111,0.03898292927843925,0.0806197102280878,grown,rural,1156.9923076923078,50.16923076923077,10.656043465591864,150409,6522.0,28.583998479665528,1.2394526795895098
melrose,2017,6.714696096893568,28132,5262,0.18704677946822126,105212.25925925926,128222.23911978713,23009.979860527867,1.0214504596527068,5.604589585172111,0.03898292927843925,0.0806197102280878,grown,rural,1135.1969696969697,44.35606060606061,9.321617741201402,149846,5855.0,28.47700494108704,1.112694792854428
mendon,2013,0.0,5995,982,0.16380316930775646,119551.0,140772.41228762866,21221.412287628667,0.5154639175257731,2.8151469855505735,0.005353856449723942,0.034465450895097866,grown,rural,2332.0,119.375,9.877574258740268,18656,955.0,18.9979633401222,0.9725050916496945
mendon,2014,1.6805512208004223,5995,982,0.16380316930775646,119551.0,140772.41228762866,21221.412287628667,0.5154639175257731,2.8151469855505735,0.005353856449723942,0.034465450895097866,grown,rural,2531.125,133.125,9.878850231149805,20249,1065.0,20.620162932790222,1.084521384928717
mendon,2015,0.0,5995,982,0.16380316930775646,119551.0,140772.41228762866,21221.412287628667,0.5154639175257731,2.8151469855505735,0.005353856449723942,0.034465450895097866,grown,rural,2688.75,125.25,7.067128261647454,21510,1002.0,21.90427698574338,1.0203665987780042
